,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
63,AUS,GDP,TOT,USD_CAP,A,1960,2412.627589,
64,AUS,GDP,TOT,USD_CAP,A,1961,2383.188902,
65,AUS,GDP,TOT,USD_CAP,A,1962,2577.332834,
66,AUS,GDP,TOT,USD_CAP,A,1963,2752.620592,
67,AUS,GDP,TOT,USD_CAP,A,1964,2902.590472,
68,AUS,GDP,TOT,USD_CAP,A,1965,3001.900269,
69,AUS,GDP,TOT,USD_CAP,A,1966,3275.5947539999997,
70,AUS,GDP,TOT,USD_CAP,A,1967,3447.1280119999997,
71,AUS,GDP,TOT,USD_CAP,A,1968,3833.1008869999996,
72,AUS,GDP,TOT,USD_CAP,A,1969,4207.9000590000005,
73,AUS,GDP,TOT,USD_CAP,A,1970,4652.052554999999,
74,AUS,GDP,TOT,USD_CAP,A,1971,4863.656325,
75,AUS,GDP,TOT,USD_CAP,A,1972,5210.710998,
76,AUS,GDP,TOT,USD_CAP,A,1973,5796.441599,
77,AUS,GDP,TOT,USD_CAP,A,1974,6245.992541,
78,AUS,GDP,TOT,USD_CAP,A,1975,6939.246846999999,
79,AUS,GDP,TOT,USD_CAP,A,1976,7396.879985,
80,AUS,GDP,TOT,USD_CAP,A,1977,7727.601527,
81,AUS,GDP,TOT,USD_CAP,A,1978,8553.932397,
82,AUS,GDP,TOT,USD_CAP,A,1979,9456.681329000001,
83,AUS,GDP,TOT,USD_CAP,A,1980,10478.423270000001,
84,AUS,GDP,TOT,USD_CAP,A,1981,11956.491970000001,
85,AUS,GDP,TOT,USD_CAP,A,1982,11988.84395,
86,AUS,GDP,TOT,USD_CAP,A,1983,12781.12566,
87,AUS,GDP,TOT,USD_CAP,A,1984,13609.040019999999,
88,AUS,GDP,TOT,USD_CAP,A,1985,14514.107369999998,
89,AUS,GDP,TOT,USD_CAP,A,1986,14983.68619,
90,AUS,GDP,TOT,USD_CAP,A,1987,16053.057509999999,
91,AUS,GDP,TOT,USD_CAP,A,1988,17129.659480000002,
92,AUS,GDP,TOT,USD_CAP,A,1989,17835.12296,
93,AUS,GDP,TOT,USD_CAP,A,1990,17838.098140000002,
94,AUS,GDP,TOT,USD_CAP,A,1991,18177.563680000003,
95,AUS,GDP,TOT,USD_CAP,A,1992,19157.69096,
96,AUS,GDP,TOT,USD_CAP,A,1993,20184.94601,
97,AUS,GDP,TOT,USD_CAP,A,1994,21432.77545,
98,AUS,GDP,TOT,USD_CAP,A,1995,22442.31684,
99,AUS,GDP,TOT,USD_CAP,A,1996,23289.401830000003,
100,AUS,GDP,TOT,USD_CAP,A,1997,24477.4138,
101,AUS,GDP,TOT,USD_CAP,A,1998,25708.26383,
102,AUS,GDP,TOT,USD_CAP,A,1999,27139.2482,
103,AUS,GDP,TOT,USD_CAP,A,2000,28312.859439999997,
104,AUS,GDP,TOT,USD_CAP,A,2001,29546.41501,
105,AUS,GDP,TOT,USD_CAP,A,2002,30807.51408,
106,AUS,GDP,TOT,USD_CAP,A,2003,32391.48624,
107,AUS,GDP,TOT,USD_CAP,A,2004,34000.17377,
108,AUS,GDP,TOT,USD_CAP,A,2005,35659.12549,
109,AUS,GDP,TOT,USD_CAP,A,2006,37938.79208,
110,AUS,GDP,TOT,USD_CAP,A,2007,39687.44861,
111,AUS,GDP,TOT,USD_CAP,A,2008,40130.34169,
112,AUS,GDP,TOT,USD_CAP,A,2009,41672.92375,
113,AUS,GDP,TOT,USD_CAP,A,2010,42816.428960000005,
114,AUS,GDP,TOT,USD_CAP,A,2011,44440.57948,
115,AUS,GDP,TOT,USD_CAP,A,2012,43884.6356,
116,AUS,GDP,TOT,USD_CAP,A,2013,47763.2159,
117,AUS,GDP,TOT,USD_CAP,A,2014,47606.75493,
118,AUS,GDP,TOT,USD_CAP,A,2015,47226.75975,
119,AUS,GDP,TOT,USD_CAP,A,2016,50136.79838,
120,AUS,GDP,TOT,USD_CAP,A,2017,50706.48986,
121,AUS,GDP,TOT,USD_CAP,A,2018,53025.3869,
122,AUS,GDP,TOT,USD_CAP,A,2019,52785.25056,
123,AUS,GDP,TOT,USD_CAP,A,2020,55772.74107999999,
124,AUS,GDP,TOT,USD_CAP,A,2021,62095.40433,
125,AUS,GDP,TOT,USD_CAP,A,2022,70011.35139,E
179,AUT,GDP,TOT,USD_CAP,A,1970,3829.646689,E
180,AUT,GDP,TOT,USD_CAP,A,1971,4210.347708,E
181,AUT,GDP,TOT,USD_CAP,A,1972,4638.431361999999,E
182,AUT,GDP,TOT,USD_CAP,A,1973,5103.3167060000005,E
183,AUT,GDP,TOT,USD_CAP,A,1974,5772.030257,E
184,AUT,GDP,TOT,USD_CAP,A,1975,6300.403784,E
185,AUT,GDP,TOT,USD_CAP,A,1976,6963.323109,E
186,AUT,GDP,TOT,USD_CAP,A,1977,7768.711478,E
187,AUT,GDP,TOT,USD_CAP,A,1978,8304.353702,E
188,AUT,GDP,TOT,USD_CAP,A,1979,9491.2402,E
189,AUT,GDP,TOT,USD_CAP,A,1980,10527.76435,E
190,AUT,GDP,TOT,USD_CAP,A,1981,11477.98,E
191,AUT,GDP,TOT,USD_CAP,A,1982,12423.32151,E
192,AUT,GDP,TOT,USD_CAP,A,1983,13315.23977,E
193,AUT,GDP,TOT,USD_CAP,A,1984,13803.55697,E
194,AUT,GDP,TOT,USD_CAP,A,1985,14589.051630000002,E
195,AUT,GDP,TOT,USD_CAP,A,1986,15215.699330000001,E
196,AUT,GDP,TOT,USD_CAP,A,1987,15793.56575,E
197,AUT,GDP,TOT,USD_CAP,A,1988,16865.67611,E
198,AUT,GDP,TOT,USD_CAP,A,1989,18126.30828,E
199,AUT,GDP,TOT,USD_CAP,A,1990,19473.07213,E
200,AUT,GDP,TOT,USD_CAP,A,1991,20617.57916,E
201,AUT,GDP,TOT,USD_CAP,A,1992,21293.2684,E
202,AUT,GDP,TOT,USD_CAP,A,1993,21732.871180000002,E
203,AUT,GDP,TOT,USD_CAP,A,1994,22642.84157,E
204,AUT,GDP,TOT,USD_CAP,A,1995,23698.10309,
205,AUT,GDP,TOT,USD_CAP,A,1996,24560.61534,
206,AUT,GDP,TOT,USD_CAP,A,1997,25426.66191,
207,AUT,GDP,TOT,USD_CAP,A,1998,26675.649690000002,
208,AUT,GDP,TOT,USD_CAP,A,1999,27606.484239999998,
209,AUT,GDP,TOT,USD_CAP,A,2000,29381.67283,
210,AUT,GDP,TOT,USD_CAP,A,2001,29708.48945,
211,AUT,GDP,TOT,USD_CAP,A,2002,31178.05144,
212,AUT,GDP,TOT,USD_CAP,A,2003,32158.45953,
213,AUT,GDP,TOT,USD_CAP,A,2004,33784.4468,
214,AUT,GDP,TOT,USD_CAP,A,2005,35024.55748,
215,AUT,GDP,TOT,USD_CAP,A,2006,37662.88804,
216,AUT,GDP,TOT,USD_CAP,A,2007,39437.0388,
217,AUT,GDP,TOT,USD_CAP,A,2008,41316.022639999996,
218,AUT,GDP,TOT,USD_CAP,A,2009,40927.55637,
219,AUT,GDP,TOT,USD_CAP,A,2010,42019.00589,
220,AUT,GDP,TOT,USD_CAP,A,2011,44469.20964,
221,AUT,GDP,TOT,USD_CAP,A,2012,46477.655080000004,
222,AUT,GDP,TOT,USD_CAP,A,2013,47936.67796,
223,AUT,GDP,TOT,USD_CAP,A,2014,48813.53441,
224,AUT,GDP,TOT,USD_CAP,A,2015,49942.05629,
225,AUT,GDP,TOT,USD_CAP,A,2016,52665.08746,
226,AUT,GDP,TOT,USD_CAP,A,2017,54188.36067,
227,AUT,GDP,TOT,USD_CAP,A,2018,56956.11056,
228,AUT,GDP,TOT,USD_CAP,A,2019,59716.2514,
229,AUT,GDP,TOT,USD_CAP,A,2020,57235.67389,
230,AUT,GDP,TOT,USD_CAP,A,2021,59857.43169,
231,AUT,GDP,TOT,USD_CAP,A,2022,67792.40601,
285,BEL,GDP,TOT,USD_CAP,A,1970,3876.281882,E
286,BEL,GDP,TOT,USD_CAP,A,1971,4210.339761,E
287,BEL,GDP,TOT,USD_CAP,A,1972,4606.045802000001,E
288,BEL,GDP,TOT,USD_CAP,A,1973,5140.547713,E
289,BEL,GDP,TOT,USD_CAP,A,1974,5820.509456000001,E
290,BEL,GDP,TOT,USD_CAP,A,1975,6257.950339999999,E
291,BEL,GDP,TOT,USD_CAP,A,1976,6964.187919,E
292,BEL,GDP,TOT,USD_CAP,A,1977,7434.8773790000005,E
293,BEL,GDP,TOT,USD_CAP,A,1978,8177.3280700000005,E
294,BEL,GDP,TOT,USD_CAP,A,1979,9056.634417,E
295,BEL,GDP,TOT,USD_CAP,A,1980,10306.58821,E
296,BEL,GDP,TOT,USD_CAP,A,1981,11242.312390000001,E
297,BEL,GDP,TOT,USD_CAP,A,1982,11998.17467,E
298,BEL,GDP,TOT,USD_CAP,A,1983,12500.66056,E
299,BEL,GDP,TOT,USD_CAP,A,1984,13269.73804,E
300,BEL,GDP,TOT,USD_CAP,A,1985,13912.6834,E
301,BEL,GDP,TOT,USD_CAP,A,1986,14448.641769999998,E
302,BEL,GDP,TOT,USD_CAP,A,1987,15130.5697,E
303,BEL,GDP,TOT,USD_CAP,A,1988,16347.8311,E
304,BEL,GDP,TOT,USD_CAP,A,1989,17514.42708,E
305,BEL,GDP,TOT,USD_CAP,A,1990,18687.47653,E
306,BEL,GDP,TOT,USD_CAP,A,1991,19598.867319999998,E
307,BEL,GDP,TOT,USD_CAP,A,1992,20269.281469999998,E
308,BEL,GDP,TOT,USD_CAP,A,1993,20470.68388,E
309,BEL,GDP,TOT,USD_CAP,A,1994,21518.50415,E
310,BEL,GDP,TOT,USD_CAP,A,1995,22447.0519,
311,BEL,GDP,TOT,USD_CAP,A,1996,22743.89471,
312,BEL,GDP,TOT,USD_CAP,A,1997,23732.78985,
313,BEL,GDP,TOT,USD_CAP,A,1998,24369.50124,
314,BEL,GDP,TOT,USD_CAP,A,1999,25441.89139,
315,BEL,GDP,TOT,USD_CAP,A,2000,27790.606310000003,
316,BEL,GDP,TOT,USD_CAP,A,2001,28792.401339999997,
317,BEL,GDP,TOT,USD_CAP,A,2002,30281.667989999998,
318,BEL,GDP,TOT,USD_CAP,A,2003,30934.8233,
319,BEL,GDP,TOT,USD_CAP,A,2004,32063.68722,
320,BEL,GDP,TOT,USD_CAP,A,2005,33176.68088,
321,BEL,GDP,TOT,USD_CAP,A,2006,35256.77598,
322,BEL,GDP,TOT,USD_CAP,A,2007,36794.81141,
323,BEL,GDP,TOT,USD_CAP,A,2008,37883.23342,
324,BEL,GDP,TOT,USD_CAP,A,2009,37751.634060000004,
325,BEL,GDP,TOT,USD_CAP,A,2010,39836.533410000004,
326,BEL,GDP,TOT,USD_CAP,A,2011,40943.34348,
327,BEL,GDP,TOT,USD_CAP,A,2012,42290.47767,
328,BEL,GDP,TOT,USD_CAP,A,2013,43672.712289999996,
329,BEL,GDP,TOT,USD_CAP,A,2014,44929.93333,
330,BEL,GDP,TOT,USD_CAP,A,2015,46201.68589,
331,BEL,GDP,TOT,USD_CAP,A,2016,48599.20268,
332,BEL,GDP,TOT,USD_CAP,A,2017,50442.94752,
333,BEL,GDP,TOT,USD_CAP,A,2018,52530.841510000006,
334,BEL,GDP,TOT,USD_CAP,A,2019,55804.71363,
335,BEL,GDP,TOT,USD_CAP,A,2020,54544.419239999996,P
336,BEL,GDP,TOT,USD_CAP,A,2021,58845.53092999999,P
337,BEL,GDP,TOT,USD_CAP,A,2022,64896.334070000004,P
338,CAN,GDP,TOT,USD_CAP,A,1991,20224.6806,
339,CAN,GDP,TOT,USD_CAP,A,1992,20626.20898,
340,CAN,GDP,TOT,USD_CAP,A,1993,21440.05255,
341,CAN,GDP,TOT,USD_CAP,A,1994,22632.83127,
342,CAN,GDP,TOT,USD_CAP,A,1995,23485.64344,
343,CAN,GDP,TOT,USD_CAP,A,1996,24050.17614,
344,CAN,GDP,TOT,USD_CAP,A,1997,25259.72536,
345,CAN,GDP,TOT,USD_CAP,A,1998,26319.93026,
346,CAN,GDP,TOT,USD_CAP,A,1999,27841.62958,
347,CAN,GDP,TOT,USD_CAP,A,2000,29362.289569999997,
348,CAN,GDP,TOT,USD_CAP,A,2001,30231.00503,
349,CAN,GDP,TOT,USD_CAP,A,2002,30963.22201,
350,CAN,GDP,TOT,USD_CAP,A,2003,32350.070880000003,
351,CAN,GDP,TOT,USD_CAP,A,2004,33925.89256,
352,CAN,GDP,TOT,USD_CAP,A,2005,36327.66206,
353,CAN,GDP,TOT,USD_CAP,A,2006,38120.17679,
354,CAN,GDP,TOT,USD_CAP,A,2007,39575.32497,
355,CAN,GDP,TOT,USD_CAP,A,2008,40376.33017,
356,CAN,GDP,TOT,USD_CAP,A,2009,38865.40602,
357,CAN,GDP,TOT,USD_CAP,A,2010,40099.49789,
358,CAN,GDP,TOT,USD_CAP,A,2011,41666.71885,
359,CAN,GDP,TOT,USD_CAP,A,2012,42290.87908,
360,CAN,GDP,TOT,USD_CAP,A,2013,44298.514460000006,
361,CAN,GDP,TOT,USD_CAP,A,2014,45753.78294,
362,CAN,GDP,TOT,USD_CAP,A,2015,44670.05437,
363,CAN,GDP,TOT,USD_CAP,A,2016,46472.36877,
364,CAN,GDP,TOT,USD_CAP,A,2017,48317.19116,
365,CAN,GDP,TOT,USD_CAP,A,2018,49992.81142,
366,CAN,GDP,TOT,USD_CAP,A,2019,49832.41454,
367,CAN,GDP,TOT,USD_CAP,A,2020,47226.357280000004,
368,CAN,GDP,TOT,USD_CAP,A,2021,53023.40578,
369,CAN,GDP,TOT,USD_CAP,A,2022,58347.67695,
403,CZE,GDP,TOT,USD_CAP,A,1990,12689.119779999999,E
404,CZE,GDP,TOT,USD_CAP,A,1991,11655.36124,E
405,CZE,GDP,TOT,USD_CAP,A,1992,11850.102359999999,E
406,CZE,GDP,TOT,USD_CAP,A,1993,12123.45956,E
407,CZE,GDP,TOT,USD_CAP,A,1994,12735.73921,E
408,CZE,GDP,TOT,USD_CAP,A,1995,13855.325030000002,
409,CZE,GDP,TOT,USD_CAP,A,1996,14689.5825,
410,CZE,GDP,TOT,USD_CAP,A,1997,14825.32895,
411,CZE,GDP,TOT,USD_CAP,A,1998,14977.24085,
412,CZE,GDP,TOT,USD_CAP,A,1999,15397.922819999998,
413,CZE,GDP,TOT,USD_CAP,A,2000,16211.0435,
414,CZE,GDP,TOT,USD_CAP,A,2001,17611.3585,
415,CZE,GDP,TOT,USD_CAP,A,2002,18245.669009999998,
416,CZE,GDP,TOT,USD_CAP,A,2003,19524.39962,
417,CZE,GDP,TOT,USD_CAP,A,2004,20912.05468,
418,CZE,GDP,TOT,USD_CAP,A,2005,22045.998880000003,
419,CZE,GDP,TOT,USD_CAP,A,2006,23857.51826,
420,CZE,GDP,TOT,USD_CAP,A,2007,26224.94217,
421,CZE,GDP,TOT,USD_CAP,A,2008,27853.5499,
422,CZE,GDP,TOT,USD_CAP,A,2009,27635.956469999997,
423,CZE,GDP,TOT,USD_CAP,A,2010,27766.98355,
424,CZE,GDP,TOT,USD_CAP,A,2011,28999.754760000003,
425,CZE,GDP,TOT,USD_CAP,A,2012,29258.90485,
426,CZE,GDP,TOT,USD_CAP,A,2013,30828.526410000002,
427,CZE,GDP,TOT,USD_CAP,A,2014,32504.21758,
428,CZE,GDP,TOT,USD_CAP,A,2015,33909.309239999995,
429,CZE,GDP,TOT,USD_CAP,A,2016,36101.2856,
430,CZE,GDP,TOT,USD_CAP,A,2017,38842.89627,
431,CZE,GDP,TOT,USD_CAP,A,2018,41157.37041,
432,CZE,GDP,TOT,USD_CAP,A,2019,44223.29575,
433,CZE,GDP,TOT,USD_CAP,A,2020,42817.8675,
434,CZE,GDP,TOT,USD_CAP,A,2021,44813.00263,
435,CZE,GDP,TOT,USD_CAP,A,2022,49122.31709,
493,DNK,GDP,TOT,USD_CAP,A,1966,3478.770665,
494,DNK,GDP,TOT,USD_CAP,A,1967,3688.28276,
495,DNK,GDP,TOT,USD_CAP,A,1968,4005.784471,
496,DNK,GDP,TOT,USD_CAP,A,1969,4487.21877,
497,DNK,GDP,TOT,USD_CAP,A,1970,4248.52169,
498,DNK,GDP,TOT,USD_CAP,A,1971,4574.864667,
499,DNK,GDP,TOT,USD_CAP,A,1972,4931.344265,
500,DNK,GDP,TOT,USD_CAP,A,1973,5382.129316,
501,DNK,GDP,TOT,USD_CAP,A,1974,5774.161236999999,
502,DNK,GDP,TOT,USD_CAP,A,1975,6198.6695549999995,
503,DNK,GDP,TOT,USD_CAP,A,1976,6909.512326000001,
504,DNK,GDP,TOT,USD_CAP,A,1977,7452.578194,
505,DNK,GDP,TOT,USD_CAP,A,1978,8128.810159000001,
506,DNK,GDP,TOT,USD_CAP,A,1979,9120.602377,
507,DNK,GDP,TOT,USD_CAP,A,1980,9884.854587,
508,DNK,GDP,TOT,USD_CAP,A,1981,10752.29473,
509,DNK,GDP,TOT,USD_CAP,A,1982,11846.50471,
510,DNK,GDP,TOT,USD_CAP,A,1983,12639.97542,
511,DNK,GDP,TOT,USD_CAP,A,1984,13649.592540000001,
512,DNK,GDP,TOT,USD_CAP,A,1985,14639.30369,
513,DNK,GDP,TOT,USD_CAP,A,1986,15645.10193,
514,DNK,GDP,TOT,USD_CAP,A,1987,16050.794969999999,
515,DNK,GDP,TOT,USD_CAP,A,1988,16604.9977,
516,DNK,GDP,TOT,USD_CAP,A,1989,17360.53657,
517,DNK,GDP,TOT,USD_CAP,A,1990,18247.650830000002,
518,DNK,GDP,TOT,USD_CAP,A,1991,19075.69097,
519,DNK,GDP,TOT,USD_CAP,A,1992,19826.83225,
520,DNK,GDP,TOT,USD_CAP,A,1993,20228.549880000002,
521,DNK,GDP,TOT,USD_CAP,A,1994,21691.16589,
522,DNK,GDP,TOT,USD_CAP,A,1995,22711.7946,
523,DNK,GDP,TOT,USD_CAP,A,1996,23746.21915,
524,DNK,GDP,TOT,USD_CAP,A,1997,24928.302669999997,
525,DNK,GDP,TOT,USD_CAP,A,1998,25820.591,
526,DNK,GDP,TOT,USD_CAP,A,1999,26657.82737,
527,DNK,GDP,TOT,USD_CAP,A,2000,28672.3303,
528,DNK,GDP,TOT,USD_CAP,A,2001,29452.760710000002,
529,DNK,GDP,TOT,USD_CAP,A,2002,30639.95369,
530,DNK,GDP,TOT,USD_CAP,A,2003,30825.22559,
531,DNK,GDP,TOT,USD_CAP,A,2004,32948.16657,
532,DNK,GDP,TOT,USD_CAP,A,2005,34152.88166,
533,DNK,GDP,TOT,USD_CAP,A,2006,37333.84624,
534,DNK,GDP,TOT,USD_CAP,A,2007,39021.41193,
535,DNK,GDP,TOT,USD_CAP,A,2008,41282.99547,
536,DNK,GDP,TOT,USD_CAP,A,2009,40332.51663,
537,DNK,GDP,TOT,USD_CAP,A,2010,43006.150519999996,
538,DNK,GDP,TOT,USD_CAP,A,2011,44407.94207,
539,DNK,GDP,TOT,USD_CAP,A,2012,44808.549210000005,
540,DNK,GDP,TOT,USD_CAP,A,2013,46742.939660000004,
541,DNK,GDP,TOT,USD_CAP,A,2014,47905.477080000004,
542,DNK,GDP,TOT,USD_CAP,A,2015,49058.14234,
543,DNK,GDP,TOT,USD_CAP,A,2016,51967.02044,
544,DNK,GDP,TOT,USD_CAP,A,2017,55356.49009,
545,DNK,GDP,TOT,USD_CAP,A,2018,57479.35022000001,
546,DNK,GDP,TOT,USD_CAP,A,2019,59884.117379999996,
547,DNK,GDP,TOT,USD_CAP,A,2020,60768.060489999996,
548,DNK,GDP,TOT,USD_CAP,A,2021,66117.72851,
549,DNK,GDP,TOT,USD_CAP,A,2022,74859.41655,
603,FIN,GDP,TOT,USD_CAP,A,1970,3383.326818,E
604,FIN,GDP,TOT,USD_CAP,A,1971,3633.8842299999997,E
605,FIN,GDP,TOT,USD_CAP,A,1972,4059.5716429999998,E
606,FIN,GDP,TOT,USD_CAP,A,1973,4555.554204,E
607,FIN,GDP,TOT,USD_CAP,A,1974,5098.885262,E
608,FIN,GDP,TOT,USD_CAP,A,1975,5647.170762,E
609,FIN,GDP,TOT,USD_CAP,A,1976,5960.3837920000005,E
610,FIN,GDP,TOT,USD_CAP,A,1977,6328.210968,E
611,FIN,GDP,TOT,USD_CAP,A,1978,6951.1389340000005,E
612,FIN,GDP,TOT,USD_CAP,A,1979,8043.324299,E
613,FIN,GDP,TOT,USD_CAP,A,1980,9213.877106,
614,FIN,GDP,TOT,USD_CAP,A,1981,10174.78205,
615,FIN,GDP,TOT,USD_CAP,A,1982,11077.10877,
616,FIN,GDP,TOT,USD_CAP,A,1983,11799.079909999999,
617,FIN,GDP,TOT,USD_CAP,A,1984,12553.33993,
618,FIN,GDP,TOT,USD_CAP,A,1985,13354.12252,
619,FIN,GDP,TOT,USD_CAP,A,1986,13952.9228,
620,FIN,GDP,TOT,USD_CAP,A,1987,14767.34297,
621,FIN,GDP,TOT,USD_CAP,A,1988,16039.03215,
622,FIN,GDP,TOT,USD_CAP,A,1989,17452.57779,
623,FIN,GDP,TOT,USD_CAP,A,1990,18146.8262,
624,FIN,GDP,TOT,USD_CAP,A,1991,17560.06396,
625,FIN,GDP,TOT,USD_CAP,A,1992,17271.02624,
626,FIN,GDP,TOT,USD_CAP,A,1993,17478.778459999998,
627,FIN,GDP,TOT,USD_CAP,A,1994,18479.62947,
628,FIN,GDP,TOT,USD_CAP,A,1995,19587.66433,
629,FIN,GDP,TOT,USD_CAP,A,1996,20087.76134,
630,FIN,GDP,TOT,USD_CAP,A,1997,21794.5932,
631,FIN,GDP,TOT,USD_CAP,A,1998,23577.486869999997,
632,FIN,GDP,TOT,USD_CAP,A,1999,24767.163969999998,
633,FIN,GDP,TOT,USD_CAP,A,2000,26789.92566,
634,FIN,GDP,TOT,USD_CAP,A,2001,27801.0654,
635,FIN,GDP,TOT,USD_CAP,A,2002,28605.122919999998,
636,FIN,GDP,TOT,USD_CAP,A,2003,29053.04207,
637,FIN,GDP,TOT,USD_CAP,A,2004,31201.7603,
638,FIN,GDP,TOT,USD_CAP,A,2005,32051.762889999998,
639,FIN,GDP,TOT,USD_CAP,A,2006,34452.67619,
640,FIN,GDP,TOT,USD_CAP,A,2007,37843.27008,
641,FIN,GDP,TOT,USD_CAP,A,2008,40083.70194,
642,FIN,GDP,TOT,USD_CAP,A,2009,37972.4577,
643,FIN,GDP,TOT,USD_CAP,A,2010,38954.13178,
644,FIN,GDP,TOT,USD_CAP,A,2011,40916.64733,
645,FIN,GDP,TOT,USD_CAP,A,2012,40872.8548,
646,FIN,GDP,TOT,USD_CAP,A,2013,41492.91842,
647,FIN,GDP,TOT,USD_CAP,A,2014,41749.86473,
648,FIN,GDP,TOT,USD_CAP,A,2015,42490.21105,
649,FIN,GDP,TOT,USD_CAP,A,2016,44934.48825,
650,FIN,GDP,TOT,USD_CAP,A,2017,47570.27035,
651,FIN,GDP,TOT,USD_CAP,A,2018,49573.255769999996,
652,FIN,GDP,TOT,USD_CAP,A,2019,51811.599330000005,
653,FIN,GDP,TOT,USD_CAP,A,2020,52294.342489999995,
654,FIN,GDP,TOT,USD_CAP,A,2021,54773.51372,
655,FIN,GDP,TOT,USD_CAP,A,2022,59461.61622,
719,FRA,GDP,TOT,USD_CAP,A,1960,1807.175059,
720,FRA,GDP,TOT,USD_CAP,A,1961,1892.960772,
721,FRA,GDP,TOT,USD_CAP,A,1962,2036.181205,
722,FRA,GDP,TOT,USD_CAP,A,1963,2138.997489,
723,FRA,GDP,TOT,USD_CAP,A,1964,2294.496424,
724,FRA,GDP,TOT,USD_CAP,A,1965,2456.145844,
725,FRA,GDP,TOT,USD_CAP,A,1966,2654.479048,
726,FRA,GDP,TOT,USD_CAP,A,1967,2838.0875079999996,
727,FRA,GDP,TOT,USD_CAP,A,1968,3090.801782,
728,FRA,GDP,TOT,USD_CAP,A,1969,3480.062658,
729,FRA,GDP,TOT,USD_CAP,A,1970,3693.708189,
730,FRA,GDP,TOT,USD_CAP,A,1971,4048.7052350000004,
731,FRA,GDP,TOT,USD_CAP,A,1972,4375.138543,
732,FRA,GDP,TOT,USD_CAP,A,1973,4868.578155,
733,FRA,GDP,TOT,USD_CAP,A,1974,5498.938846999999,
734,FRA,GDP,TOT,USD_CAP,A,1975,5923.027636,
735,FRA,GDP,TOT,USD_CAP,A,1976,6495.114782,
736,FRA,GDP,TOT,USD_CAP,A,1977,7105.261484999999,
737,FRA,GDP,TOT,USD_CAP,A,1978,7873.155534,
738,FRA,GDP,TOT,USD_CAP,A,1979,8790.586168,
739,FRA,GDP,TOT,USD_CAP,A,1980,9685.833943000001,
740,FRA,GDP,TOT,USD_CAP,A,1981,10655.19713,
741,FRA,GDP,TOT,USD_CAP,A,1982,11527.33489,
742,FRA,GDP,TOT,USD_CAP,A,1983,12062.20014,
743,FRA,GDP,TOT,USD_CAP,A,1984,12624.890229999999,
744,FRA,GDP,TOT,USD_CAP,A,1985,13169.62858,
745,FRA,GDP,TOT,USD_CAP,A,1986,13678.85342,
746,FRA,GDP,TOT,USD_CAP,A,1987,14298.382469999999,
747,FRA,GDP,TOT,USD_CAP,A,1988,15415.75365,
748,FRA,GDP,TOT,USD_CAP,A,1989,16616.74661,
749,FRA,GDP,TOT,USD_CAP,A,1990,17645.96453,
750,FRA,GDP,TOT,USD_CAP,A,1991,18341.9879,
751,FRA,GDP,TOT,USD_CAP,A,1992,18965.43462,
752,FRA,GDP,TOT,USD_CAP,A,1993,19209.67338,
753,FRA,GDP,TOT,USD_CAP,A,1994,20008.0989,
754,FRA,GDP,TOT,USD_CAP,A,1995,20782.66588,
755,FRA,GDP,TOT,USD_CAP,A,1996,21362.732659999998,
756,FRA,GDP,TOT,USD_CAP,A,1997,22247.33925,
757,FRA,GDP,TOT,USD_CAP,A,1998,23363.97596,
758,FRA,GDP,TOT,USD_CAP,A,1999,24311.40386,
759,FRA,GDP,TOT,USD_CAP,A,2000,26099.7352,
760,FRA,GDP,TOT,USD_CAP,A,2001,27499.541569999998,
761,FRA,GDP,TOT,USD_CAP,A,2002,28528.156110000004,
762,FRA,GDP,TOT,USD_CAP,A,2003,28178.576760000004,
763,FRA,GDP,TOT,USD_CAP,A,2004,29065.21527,
764,FRA,GDP,TOT,USD_CAP,A,2005,30504.05878,
765,FRA,GDP,TOT,USD_CAP,A,2006,32472.263310000002,
766,FRA,GDP,TOT,USD_CAP,A,2007,34132.697680000005,
767,FRA,GDP,TOT,USD_CAP,A,2008,35102.87043,
768,FRA,GDP,TOT,USD_CAP,A,2009,34686.479660000005,
769,FRA,GDP,TOT,USD_CAP,A,2010,35910.19585,
770,FRA,GDP,TOT,USD_CAP,A,2011,37447.949539999994,
771,FRA,GDP,TOT,USD_CAP,A,2012,37684.19807,
772,FRA,GDP,TOT,USD_CAP,A,2013,39528.47364,
773,FRA,GDP,TOT,USD_CAP,A,2014,40144.05949,
774,FRA,GDP,TOT,USD_CAP,A,2015,40829.89331,
775,FRA,GDP,TOT,USD_CAP,A,2016,42855.94456,
776,FRA,GDP,TOT,USD_CAP,A,2017,44444.93456,
777,FRA,GDP,TOT,USD_CAP,A,2018,46336.93399,
778,FRA,GDP,TOT,USD_CAP,A,2019,50226.68017,
779,FRA,GDP,TOT,USD_CAP,A,2020,47829.93522,
780,FRA,GDP,TOT,USD_CAP,A,2021,50997.63293,P
781,FRA,GDP,TOT,USD_CAP,A,2022,55064.329639999996,P
835,DEU,GDP,TOT,USD_CAP,A,1970,4045.3130560000004,E
836,DEU,GDP,TOT,USD_CAP,A,1971,4347.943119,E
837,DEU,GDP,TOT,USD_CAP,A,1972,4708.714863,E
838,DEU,GDP,TOT,USD_CAP,A,1973,5188.14815,E
839,DEU,GDP,TOT,USD_CAP,A,1974,5703.685883,E
840,DEU,GDP,TOT,USD_CAP,A,1975,6201.537245,E
